,path,created_at,imaged_at,x,y,z,x',y',z',impulse,speed,vector,lat,lng
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.894736,15.000000000000078,119,-21,231,6,1,-10,11.704699910719626,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.947368,15.050000000000079,106,2,244,-13,23,13,29.444863728670914,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39,15.10000000000008,115,-32,229,9,-34,-15,38.23610858861032,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.055555,15.15000000000008,119,-23,230,4,9,1,9.899494936611665,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.111111,15.200000000000081,134,-19,219,15,4,-11,19.026297590440446,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.166666,15.250000000000082,112,-15,218,-22,4,-1,22.38302928559939,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.222222,15.300000000000082,111,-23,228,-1,-8,10,12.84523257866513,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.277777,15.350000000000083,97,-16,224,-14,7,-4,16.15549442140351,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.333333,15.400000000000084,108,-12,241,11,4,17,20.639767440550294,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.388888,15.450000000000085,139,-25,232,31,-13,-9,34.79942528261063,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.444444,15.500000000000085,123,-17,213,-16,8,-19,26.095976701399778,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.500000,15.550000000000086,107,-26,243,-16,-9,30,35.17101079013795,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.555555,15.600000000000087,96,-15,231,-11,11,-12,19.6468827043885,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.611111,15.650000000000087,103,-23,231,7,-8,0,10.63014581273465,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.666666,15.700000000000088,111,-28,238,8,-5,7,11.74734012447073,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.722222,15.750000000000089,112,-17,225,1,11,-13,17.05872210923198,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.777777,15.80000000000009,114,-11,234,2,6,9,11.0,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.833333,15.85000000000009,104,-11,228,-10,0,-6,11.661903789690601,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.888888,15.900000000000091,115,-30,230,11,-19,2,22.045407685048602,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:39.944444,15.950000000000092,115,-30,230,0,0,0,0.0,0.2646,298.57,37.43279366666667,126.74551833333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40,16.000000000000092,109,-3,243,-6,27,13,30.56141357987225,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.050000,16.050000000000093,111,-13,234,2,-10,-9,13.601470508735444,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.100000,16.100000000000094,111,-13,234,0,0,0,0.0,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.150000,16.150000000000095,123,-5,234,12,8,0,14.422205101855956,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.200000,16.200000000000095,131,-29,223,8,-24,-11,27.586228448267445,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.250000,16.250000000000096,136,-5,228,5,24,5,25.019992006393608,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.300000,16.300000000000097,121,-13,229,-15,-8,1,17.029386365926403,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.350000,16.350000000000097,120,-7,230,-1,6,1,6.164414002968976,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.400000,16.400000000000098,127,-23,226,7,-16,-4,17.916472867168917,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.450000,16.4500000000001,123,-13,228,-4,10,2,10.954451150103322,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.500000,16.5000000000001,131,-25,223,8,-12,-5,15.264337522473747,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.550000,16.5500000000001,118,-30,225,-13,-5,2,14.071247279470288,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.600000,16.6000000000001,120,-21,230,2,9,5,10.488088481701515,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.650000,16.6500000000001,125,-9,245,5,12,15,19.849433241279208,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.700000,16.700000000000102,131,-25,243,6,-16,-2,17.204650534085253,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.750000,16.750000000000103,113,-20,230,-18,5,-13,22.759613353482084,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.800000,16.800000000000104,113,-20,230,0,0,0,0.0,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.850000,16.850000000000104,131,-10,230,18,10,0,20.591260281974,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.900000,16.900000000000105,134,-19,233,3,-9,3,9.9498743710662,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:40.950000,16.950000000000106,118,-27,234,-16,-8,1,17.916472867168917,0.18000000000000002,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41,17.000000000000107,122,-12,232,4,15,-2,15.652475842498529,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.050000,17.050000000000107,123,-23,226,1,-11,-6,12.569805089976535,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.100000,17.100000000000108,120,-21,220,-3,2,-6,7.0,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.150000,17.15000000000011,130,-22,237,10,-1,17,19.748417658131498,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.200000,17.20000000000011,126,-21,223,-4,1,-14,14.594519519326424,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.250000,17.25000000000011,127,-15,247,1,6,24,24.758836806279895,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.300000,17.30000000000011,117,-13,238,-10,2,-9,13.601470508735444,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.350000,17.35000000000011,115,-19,237,-2,-6,-1,6.4031242374328485,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.400000,17.400000000000112,116,-23,239,1,-4,2,4.58257569495584,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.450000,17.450000000000113,135,-33,234,19,-10,-5,22.045407685048602,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.500000,17.500000000000114,103,-22,220,-32,11,-14,36.61966684720111,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.550000,17.550000000000114,133,-13,226,30,9,6,31.89043743820395,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.600000,17.600000000000115,127,-8,230,-6,5,4,8.774964387392123,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.650000,17.650000000000116,127,-8,230,0,0,0,0.0,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.700000,17.700000000000117,122,-24,225,-5,-16,-5,17.4928556845359,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.750000,17.750000000000117,122,-12,223,0,12,-2,12.165525060596439,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.800000,17.800000000000118,125,-19,219,3,-7,-4,8.602325267042627,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.850000,17.85000000000012,132,-19,232,7,0,13,14.7648230602334,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.900000,17.90000000000012,140,-23,228,8,-4,-4,9.797958971132712,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:41.950000,17.95000000000012,89,-1,245,-51,22,17,58.08614292583042,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42,18.00000000000012,132,-1,210,43,0,-35,55.44366510251645,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.050000,18.05000000000012,122,-24,240,-10,-23,30,39.102429592034305,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.100000,18.100000000000122,115,-12,217,-7,12,-23,26.870057685088806,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.150000,18.150000000000123,126,-6,219,11,6,2,12.68857754044952,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.200000,18.200000000000124,117,-8,230,-9,-2,11,14.352700094407323,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.250000,18.250000000000124,125,-23,231,8,-15,1,17.029386365926403,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.300000,18.300000000000125,120,-25,225,-5,-2,-6,8.06225774829855,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.350000,18.350000000000126,120,-25,225,0,0,0,0.0,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.400000,18.400000000000126,108,-10,231,-12,15,6,20.12461179749811,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.450000,18.450000000000127,126,0,228,18,10,-3,20.808652046684813,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.500000,18.500000000000128,121,3,227,-5,3,-1,5.916079783099616,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.550000,18.55000000000013,126,-24,220,5,-27,-7,28.337254630609507,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.600000,18.60000000000013,109,-13,214,-17,11,-6,21.118712081942874,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.650000,18.65000000000013,125,-19,225,16,-6,11,20.322401432901575,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.700000,18.70000000000013,115,-7,228,-10,12,3,15.905973720586866,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.750000,18.75000000000013,130,-13,243,15,-6,15,22.045407685048602,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.800000,18.800000000000132,139,-14,223,9,-1,-20,21.95449840010015,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.850000,18.850000000000133,111,-24,228,-28,-10,5,30.14962686336267,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.900000,18.900000000000134,129,-16,228,18,8,0,19.697715603592208,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:42.950000,18.950000000000134,123,-27,222,-6,-11,-6,13.892443989449804,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43,19.000000000000135,115,-33,239,-8,-6,17,19.72308292331602,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.050000,19.050000000000136,103,-1,238,-12,32,-1,34.19064199455752,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.100000,19.100000000000136,129,-4,226,26,-3,-12,28.792360097775937,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.150000,19.150000000000137,129,-4,226,0,0,0,0.0,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.200000,19.200000000000138,132,-5,231,3,-1,5,5.916079783099616,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.250000,19.25000000000014,132,-5,231,0,0,0,0.0,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.300000,19.30000000000014,122,-6,225,-10,-1,-6,11.704699910719626,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.350000,19.35000000000014,108,-15,215,-14,-9,-10,19.4164878389476,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.400000,19.40000000000014,123,-8,235,15,7,20,25.96150997149434,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.450000,19.45000000000014,122,-24,233,-1,-16,-2,16.15549442140351,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.500000,19.500000000000142,136,1,230,14,25,-3,28.809720581775867,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.550000,19.550000000000143,122,-14,236,-14,-15,6,21.37755832643195,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.600000,19.600000000000144,120,-19,236,-2,-5,0,5.385164807134504,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.650000,19.650000000000144,126,-28,228,6,-9,-8,13.45362404707371,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.700000,19.700000000000145,114,-11,227,-12,17,-1,20.83266665599966,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.750000,19.750000000000146,121,-19,220,7,-8,-7,12.727922061357855,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.800000,19.800000000000146,116,-17,238,-5,2,18,18.788294228055936,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.850000,19.850000000000147,115,-18,226,-1,-1,-12,12.083045973594572,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.900000,19.900000000000148,130,-23,231,15,-5,5,16.583123951777,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:43.950000,19.95000000000015,110,-2,238,-20,21,7,29.832867780352597,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44,20.00000000000015,118,-8,233,8,-6,-5,11.180339887498949,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.050000,20.05000000000015,131,-25,235,13,-17,2,21.494185260204677,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.100000,20.10000000000015,131,-25,235,0,0,0,0.0,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.150000,20.15000000000015,127,-11,232,-4,14,-3,14.866068747318506,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.200000,20.200000000000152,129,-15,233,2,-4,1,4.58257569495584,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.250000,20.250000000000153,116,-21,240,-13,-6,7,15.937377450509228,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.300000,20.300000000000153,123,-32,225,7,-11,-15,19.87460691435179,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.350000,20.350000000000154,115,-4,233,-8,28,8,30.199337741083,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.400000,20.400000000000155,124,-18,221,9,-14,-12,20.518284528683193,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.450000,20.450000000000156,126,-19,231,2,-1,10,10.246950765959598,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.500000,20.500000000000156,122,-17,215,-4,2,-16,16.61324772583615,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.550000,20.550000000000157,102,-15,227,-20,2,12,23.40939982143925,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.600000,20.600000000000158,132,-12,226,30,3,-1,30.166206257996713,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.650000,20.65000000000016,111,-14,222,-21,-2,-4,21.470910553583888,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.700000,20.70000000000016,135,-7,234,24,7,12,27.730849247724095,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.750000,20.75000000000016,126,-10,231,-9,-3,-3,9.9498743710662,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.800000,20.80000000000016,126,-10,231,0,0,0,0.0,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.850000,20.85000000000016,123,-19,234,-3,-9,3,9.9498743710662,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.900000,20.900000000000162,112,-26,250,-11,-7,16,20.639767440550294,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:44.950000,20.950000000000163,110,-16,236,-2,10,-14,17.320508075688775,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45,21.000000000000163,125,-16,235,15,0,-1,15.033296378372908,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.050000,21.050000000000164,127,-12,222,2,4,-13,13.74772708486752,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.100000,21.100000000000165,134,-19,229,7,-7,7,12.12435565298214,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.150000,21.150000000000166,140,-3,234,6,16,5,17.804493814764857,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.200000,21.200000000000166,113,-7,221,-27,-4,-13,30.23243291566195,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.250000,21.250000000000167,135,-13,228,22,-6,7,23.853720883753127,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.300000,21.300000000000168,120,4,230,-15,17,2,22.759613353482084,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.350000,21.35000000000017,108,-28,229,-12,-32,-1,34.19064199455752,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.400000,21.40000000000017,119,-32,232,11,-4,3,12.083045973594572,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.450000,21.45000000000017,129,-18,221,10,14,-11,20.42057785666214,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.500000,21.50000000000017,123,-23,222,-6,-5,1,7.874007874011811,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.550000,21.55000000000017,120,-18,242,-3,5,20,20.83266665599966,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.600000,21.600000000000172,120,-18,242,0,0,0,0.0,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.650000,21.650000000000173,124,-23,208,4,-5,-34,34.597687784012386,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.700000,21.700000000000173,117,-25,243,-7,-2,35,35.749125863438955,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.750000,21.750000000000174,110,-4,231,-7,21,-12,25.179356624028344,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.800000,21.800000000000175,119,-21,222,9,-17,-9,21.236760581595302,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.850000,21.850000000000176,106,-8,225,-13,13,3,18.627936010197157,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.900000,21.900000000000176,116,-29,253,10,-21,28,36.40054944640259,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:45.950000,21.950000000000177,118,6,226,2,35,-27,44.24929377967517,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:46,22.000000000000178,121,-17,225,3,-23,-1,23.2163735324878,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:46.050000,22.05000000000018,109,-24,241,-12,-7,16,21.18962010041709,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:46.100000,22.10000000000018,135,-17,230,26,7,-11,29.086079144497972,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:46.150000,22.15000000000018,113,-27,229,-22,-10,-1,24.186773244895647,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:46.200000,22.20000000000018,122,-13,223,9,14,-6,17.69180601295413,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:46.250000,22.25000000000018,119,-18,227,-3,-5,4,7.0710678118654755,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:46.300000,22.300000000000182,119,-18,227,0,0,0,0.0,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:46.350000,22.350000000000183,131,-20,228,12,-2,1,12.206555615733702,0.0,298.57,37.432793833333335,126.74551883333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:46.400000,22.400000000000183,120,-18,233,-11,2,5,12.24744871391589,0.0,298.57,37.432793833333335,126.74551883333334
